strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_029433685.1_ASM2943368v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_036986795.1_ASM3698679v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,4,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_033541695.1_ASM3354169v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,4,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_015265905.1_ASM1526590v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_026192315.1_ASM2619231v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_002186705.1_ASM218670v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_026347375.1_PDT001493769.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_018789895.1_ASM1878989v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_016651895.1_ASM1665189v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_002189175.1_ASM218917v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_022309775.1_PDT001250573.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_024609345.1_ASM2460934v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,6,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_016651895.1_ASM1665189v1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_026326415.1_PDT001494786.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_002189175.1_ASM218917v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_031047695.1_PDT001725777.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_021876975.1_PDT001197669.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,5,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_900407225.1_De_novo_assembly_of_KCRI_isolate_R0009_566A_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,5,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,5,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_033033935.1_ASM3303393v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_031033425.1_PDT001776366.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346435.1_ASM334643v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_016651895.1_ASM1665189v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_031033425.1_PDT001776366.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_022303595.1_PDT001250704.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_021494105.1_ASM2149410v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_033541695.1_ASM3354169v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,4,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_041023315.1_ASM4102331v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Animal,Human,NonHuman-Human
GCA_003346475.1_ASM334647v1_genomic.fasta,GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346475.1_ASM334647v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346475.1_ASM334647v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_003346475.1_ASM334647v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Food,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_004209275.1_ASM420927v1_genomic.fasta,4,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_016651895.1_ASM1665189v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_027853295.1_ASM2785329v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,3,Environment,Human,NonHuman-Human
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_028883335.1_ASM2888333v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_036986615.1_ASM3698661v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_036986375.1_ASM3698637v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_036986635.1_ASM3698663v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_037164945.1_ASM3716494v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_003346675.1_ASM334667v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_036986475.1_ASM3698647v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_003346605.1_ASM334660v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_002934985.1_ASM293498v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_016651895.1_ASM1665189v1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_026326415.1_PDT001494786.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_002189175.1_ASM218917v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_031047695.1_PDT001725777.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_031033425.1_PDT001776366.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_022303595.1_PDT001250704.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,5,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,4,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,5,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,6,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,3,Human,Human,Human-Human
GCA_004209275.1_ASM420927v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_002189175.1_ASM218917v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016651895.1_ASM1665189v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,4,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,4,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024989255.1_ASM2498925v1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Human,Human,Human-Human
