strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022550215.1_ASM2255021v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002186435.1_ASM218643v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024452235.1_PDT001370436.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_014893855.1_ASM1489385v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_026190715.1_ASM2619071v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_021876035.1_PDT001197717.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_900407225.1_De_novo_assembly_of_KCRI_isolate_R0009_566A_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022307575.1_PDT001250722.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024453915.1_PDT001370344.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_033337095.1_ASM3333709v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_016651545.1_ASM1665154v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_036576645.1_ASM3657664v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002187665.1_ASM218766v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_021876515.1_PDT001197696.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022306595.1_PDT001250702.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_009907005.1_ASM990700v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024990775.1_ASM2499077v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002528795.1_ASM252879v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024989535.1_ASM2498953v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_037629535.1_ASM3762953v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_026346075.1_PDT001493858.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024473685.1_PDT001370493.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024473545.1_PDT001370513.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022303655.1_PDT001250690.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024989395.1_ASM2498939v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024476195.1_PDT001370358.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_029433685.1_ASM2943368v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002186995.1_ASM218699v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024474025.1_PDT001370464.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_037628145.1_ASM3762814v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022308135.1_PDT001250644.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002187615.1_ASM218761v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_022175945.1_PDT000749129.1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_030239185.1_ASM3023918v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_024474845.1_PDT001370402.1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_002188175.1_ASM218817v1_genomic.fasta,1,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_033337235.1_ASM3333723v1_genomic.fasta,0,Human,Human,Human-Human
GCA_033336255.1_ASM3333625v1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_009907675.1_ASM990767v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_037630335.1_ASM3763033v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033541695.1_ASM3354169v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_900407025.1_De_novo_assembly_of_KCRI_isolate_RDK01_150C_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_004212615.1_ASM421261v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_021876975.1_PDT001197669.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024456815.1_PDT001370612.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022306675.1_PDT001250663.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033542425.1_ASM3354242v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_031033425.1_PDT001776366.1_genomic.fasta,2,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_035017105.1_ASM3501710v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022306695.1_PDT001250653.1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_964207605.1_FFDD_113315-L1156.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024989495.1_ASM2498949v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002239965.1_ASM223996v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024989115.1_ASM2498911v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_037630345.1_ASM3763034v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_015265905.1_ASM1526590v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026326075.1_PDT001494806.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022303595.1_PDT001250704.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_031174745.1_PDT001873524.1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022309775.1_PDT001250573.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,2,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_016652155.1_ASM1665215v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022550215.1_ASM2255021v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,2,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002186435.1_ASM218643v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024452235.1_PDT001370436.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_014893855.1_ASM1489385v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026190715.1_ASM2619071v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_021876035.1_PDT001197717.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_900407225.1_De_novo_assembly_of_KCRI_isolate_R0009_566A_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022307575.1_PDT001250722.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024453915.1_PDT001370344.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033337095.1_ASM3333709v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_016651545.1_ASM1665154v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_036576645.1_ASM3657664v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_009907615.1_ASM990761v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002187665.1_ASM218766v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_021876515.1_PDT001197696.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022306595.1_PDT001250702.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_009907005.1_ASM990700v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024990775.1_ASM2499077v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002187105.1_ASM218710v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002528795.1_ASM252879v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024989535.1_ASM2498953v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_037629535.1_ASM3762953v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_026346075.1_PDT001493858.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024473685.1_PDT001370493.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_004802965.1_ASM480296v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024473545.1_PDT001370513.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022303655.1_PDT001250690.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024989395.1_ASM2498939v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024476195.1_PDT001370358.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_029433685.1_ASM2943368v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002186995.1_ASM218699v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024474025.1_PDT001370464.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_003382185.1_ASM338218v1_genomic.fasta,2,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_030024865.1_ASM3002486v1_genomic.fasta,2,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_037628145.1_ASM3762814v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022308135.1_PDT001250644.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002187615.1_ASM218761v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_022175945.1_PDT000749129.1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_030239185.1_ASM3023918v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_024474845.1_PDT001370402.1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_002188175.1_ASM218817v1_genomic.fasta,1,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033337235.1_ASM3333723v1_genomic.fasta,0,Human,Human,Human-Human
GCA_026318245.1_PDT001495350.1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024989255.1_ASM2498925v1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_037630335.1_ASM3763033v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_033541695.1_ASM3354169v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002189255.1_ASM218925v1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_900407025.1_De_novo_assembly_of_KCRI_isolate_RDK01_150C_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002411905.1_ASM241190v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_033540735.1_ASM3354073v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_004212615.1_ASM421261v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_021876975.1_PDT001197669.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024456815.1_PDT001370612.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022306675.1_PDT001250663.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_033542425.1_ASM3354242v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_031033425.1_PDT001776366.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_035017105.1_ASM3501710v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022306695.1_PDT001250653.1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002189245.1_ASM218924v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_964207605.1_FFDD_113315-L1156.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024989495.1_ASM2498949v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_026312255.1_PDT001494787.1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002239965.1_ASM223996v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024989115.1_ASM2498911v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_037630345.1_ASM3763034v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_040422695.1_ASM4042269v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_015265905.1_ASM1526590v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_026326075.1_PDT001494806.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022303595.1_PDT001250704.1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_031174745.1_PDT001873524.1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_015265985.1_ASM1526598v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022309775.1_PDT001250573.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024471235.1_PDT001370519.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_004803325.1_ASM480332v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_016652155.1_ASM1665215v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022550215.1_ASM2255021v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_002186435.1_ASM218643v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024452235.1_PDT001370436.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_014893855.1_ASM1489385v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,0,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,2,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_026190715.1_ASM2619071v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_021876035.1_PDT001197717.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_900407225.1_De_novo_assembly_of_KCRI_isolate_R0009_566A_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_022307575.1_PDT001250722.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_024453915.1_PDT001370344.1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_033337095.1_ASM3333709v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_016651545.1_ASM1665154v1_genomic.fasta,1,Human,Human,Human-Human
GCA_009907675.1_ASM990767v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,1,Human,Human,Human-Human
